1,0.0707573,0.0824774,3.249,6.91809,0.501562,0.0948707,0.78691,0.737723,0.141943,1.94251,0.943383,0.953736,0.0788839,1.64119,2.21372,0.718808,1.20181,0.472189,-4.11931,0.0824774,-0.941059,2.72803,-3.6885,0.0948707,-3.40315,-3.45234,0.141943,1.94251,-3.24668,0.953736,0.0788839,1.64119,-1.97634,0.718808,1.20181,0.472189,-7.34295,-3.14117,-4.1647,-0.495612,-3.6885,-3.12877,-6.6268,-3.45234,0.141943,-1.28113,-3.24668,0.953736,0.0788839,-1.58245,-1.97634,0.718808,1.20181,0.472189,-2.61973,1.58205,0.558515,4.22761,-3.6885,-3.12877,-1.90358,-3.45234,0.141943,-1.28113,1.47654,0.953736,0.0788839,-1.58245,-1.97634,0.718808,1.20181,0.472189,1.05589,1.58205,0.558515,4.22761,-3.6885,-3.12877,1.77204,0.223279,3.81756,-1.28113,1.47654,4.62936,0.0788839,-1.58245,-1.97634,4.39443,1.20181,0.472189,0.502794,1.02896,0.00542135,3.67451,-3.6885,-3.68187,1.77204,0.223279,3.81756,-1.83422,0.923442,4.07626,0.0788839,-2.13554,-2.52944,3.84133,1.20181,0.472189,20857
2,-0.0449038,1.02896,-0.542276,3.12681,-4.2362,-3.68187,1.22434,0.223279,3.81756,-1.83422,0.375744,3.52856,-0.468814,-2.13554,-3.07713,3.29364,0.654111,0.472189,-3.21433,1.02896,-3.7117,-0.0426124,-7.40563,-3.68187,-1.94508,-2.94615,3.81756,-1.83422,-2.79368,3.52856,-0.468814,-2.13554,-6.24656,3.29364,0.654111,0.472189,-5.68453,-1.44124,-6.1819,-2.51281,-7.40563,-6.15207,-4.41528,-2.94615,3.81756,-4.30442,-2.79368,3.52856,-0.468814,-4.60574,-6.24656,3.29364,0.654111,0.472189,-1.07178,3.17151,-1.56915,2.09993,-7.40563,-6.15207,0.197464,-2.94615,3.81756,-4.30442,1.81907,3.52856,-0.468814,-4.60574,-6.24656,3.29364,0.654111,0.472189,1.8827,3.17151,-1.56915,2.09993,-7.40563,-6.15207,3.15195,0.00833691,6.77205,-4.30442,1.81907,6.48305,-0.468814,-4.60574,-6.24656,6.24812,0.654111,0.472189,1.9479,3.2367,-1.50396,2.16513,-7.40563,-6.08687,3.15195,0.00833691,6.77205,-4.23922,1.88426,6.54825,-0.468814,-4.54054,-6.18136,6.31332,0.654111,0.472189,15005.6
3,1.55317,3.2367,-1.89869,1.7704,-7.80036,-6.08687,2.75722,0.00833691,6.77205,-4.23922,1.48953,6.15352,-0.863545,-4.54054,-6.57609,5.91859,0.25938,0.472189,-1.29703,3.2367,-4.74888,-1.07979,-10.6506,-6.08687,-0.0929794,-2.84186,6.77205,-4.23922,-1.36066,6.15352,-0.863545,-4.54054,-9.42629,5.91859,0.25938,0.472189,-3.58322,0.950516,-7.03507,-3.36598,-10.6506,-8.37306,-2.37917,-2.84186,6.77205,-6.52541,-1.36066,6.15352,-0.863545,-6.82673,-9.42629,5.91859,0.25938,0.472189,0.681984,5.21571,-2.76987,0.899218,-10.6506,-8.37306,1.88603,-2.84186,6.77205,-6.52541,2.90454,6.15352,-0.863545,-6.82673,-9.42629,5.91859,0.25938,0.472189,2.98363,5.21571,-2.76987,0.899218,-10.6506,-8.37306,4.18768,-0.540209,9.0737,-6.52541,2.90454,8.45517,-0.863545,-6.82673,-9.42629,8.22024,0.25938,0.472189,3.2749,5.50698,-2.4786,1.19049,-10.6506,-8.08179,4.18768,-0.540209,9.0737,-6.23414,3.19581,8.74643,-0.863545,-6.53546,-9.13502,8.51151,0.25938,0.472189,12002.5
4,2.92832,5.50698,-2.82518,0.843905,-10.9971,-8.08179,3.8411,-0.540209,9.0737,-6.23414,2.84922,8.39985,-1.21013,-6.53546,-9.4816,8.16492,-0.0872021,0.472189,0.338409,5.50698,-5.4151,-1.74601,-13.587,-8.08179,1.25119,-3.13012,9.0737,-6.23414,0.259312,8.39985,-1.21013,-6.53546,-12.0715,8.16492,-0.0872021,0.472189,-1.83293,3.33565,-7.58644,-3.91735,-13.587,-10.2531,-0.920151,-3.13012,9.0737,-8.40548,0.259312,8.39985,-1.21013,-8.7068,-12.0715,8.16492,-0.0872021,0.472189,2.09273,7.26131,-3.66077,0.0083161,-13.587,-10.2531,3.00551,-3.13012,9.0737,-8.40548,4.18497,8.39985,-1.21013,-8.7068,-12.0715,8.16492,-0.0872021,0.472189,3.89237,7.26131,-3.66077,0.0083161,-13.587,-10.2531,4.80514,-1.33049,10.8733,-8.40548,4.18497,10.1995,-1.21013,-8.7068,-12.0715,9.96456,-0.0872021,0.472189,4.31385,7.68279,-3.23929,0.429799,-13.587,-9.83164,4.80514,-1.33049,10.8733,-7.984,4.60646,10.621,-1.21013,-8.28532,-11.65,10.386,-0.0872021,0.472189,9829.87
5,4.01448,7.68279,-3.53866,0.130434,-13.8864,-9.83164,4.50578,-1.33049,10.8733,-7.984,4.30709,10.3216,-1.50949,-8.28532,-11.9494,10.0867,-0.386566,0.472189,1.6671,7.68279,-5.88604,-2.21695,-16.2338,-9.83164,2.1584,-3.67787,10.8733,-7.984,1.95971,10.3216,-1.50949,-8.28532,-14.2968,10.0867,-0.386566,0.472189,-0.40536,5.61033,-7.9585,-4.28941,-16.2338,-11.9041,0.0859353,-3.67787,10.8733,-10.0565,1.95971,10.3216,-1.50949,-10.3578,-14.2968,10.0867,-0.386566,0.472189,3.2056,9.22129,-4.34754,-0.678449,-16.2338,-11.9041,3.6969,-3.67787,10.8733,-10.0565,5.57067,10.3216,-1.50949,-10.3578,-14.2968,10.0867,-0.386566,0.472189,4.62192,9.22129,-4.34754,-0.678449,-16.2338,-11.9041,5.11322,-2.26155,12.2896,-10.0565,5.57067,11.7379,-1.50949,-10.3578,-14.2968,11.503,-0.386566,0.472189,5.12116,9.72053,-3.8483,-0.179209,-16.2338,-11.4049,5.11322,-2.26155,12.2896,-9.55722,6.06991,12.2372,-1.50949,-9.85854,-13.7975,12.0022,-0.386566,0.472189,8153.31
6,4.86623,9.72053,-4.10323,-0.434142,-16.4887,-11.4049,4.85828,-2.26155,12.2896,-9.55722,5.81498,11.9822,-1.76442,-9.85854,-14.0525,11.7473,-0.641499,0.472189,2.74404,9.72053,-6.22542,-2.55633,-18.6109,-11.4049,2.7361,-4.38373,12.2896,-9.55722,3.69279,11.9822,-1.76442,-9.85854,-16.1747,11.7473,-0.641499,0.472189,0.766357,7.74284,-8.2031,-4.53401,-18.6109,-13.3825,0.758413,-4.38373,12.2896,-11.5349,3.69279,11.9822,-1.76442,-11.8362,-16.1747,11.7473,-0.641499,0.472189,4.08729,11.0638,-4.88217,-1.21308,-18.6109,-13.3825,4.07934,-4.38373,12.2896,-11.5349,7.01372,11.9822,-1.76442,-11.8362,-16.1747,11.7473,-0.641499,0.472189,5.20939,11.0638,-4.88217,-1.21308,-18.6109,-13.3825,5.20145,-3.26163,13.4118,-11.5349,7.01372,13.1043,-1.76442,-11.8362,-16.1747,12.8694,-0.641499,0.472189,5.75178,11.6062,-4.33979,-0.670697,-18.6109,-12.8402,5.20145,-3.26163,13.4118,-10.9925,7.55611,13.6467,-1.76442,-11.2938,-15.6323,13.4118,-0.641499,0.472189,6818.23
7,5.53465,11.6062,-4.55691,-0.887823,-18.828,-12.8402,4.98432,-3.26163,13.4118,-10.9925,7.33898,13.4296,-1.98155,-11.2938,-15.8494,13.1947,-0.858625,0.472189,3.61942,11.6062,-6.47214,-2.80305,-20.7433,-12.8402,3.06909,-5.17686,13.4118,-10.9925,5.42375,13.4296,-1.98155,-11.2938,-17.7646,13.1947,-0.858625,0.472189,1.73648,9.72322,-8.35509,-4.686,-20.7433,-14.7231,1.18615,-5.17686,13.4118,-12.8755,5.42375,13.4296,-1.98155,-13.1768,-17.7646,13.1947,-0.858625,0.472189,4.79045,12.7772,-5.30111,-1.63202,-20.7433,-14.7231,4.24012,-5.17686,13.4118,-12.8755,8.47772,13.4296,-1.98155,-13.1768,-17.7646,13.1947,-0.858625,0.472189,5.68547,12.7772,-5.30111,-1.63202,-20.7433,-14.7231,5.13514,-4.28184,14.3068,-12.8755,8.47772,14.3246,-1.98155,-13.1768,-17.7646,14.0897,-0.858625,0.472189,6.2476,13.3393,-4.73898,-1.06989,-20.7433,-14.161,5.13514,-4.28184,14.3068,-12.3133,9.03986,14.8867,-1.98155,-12.6146,-17.2025,14.6518,-0.858625,0.472189,5732.32
8,6.06058,13.3393,-4.926,-1.25691,-20.9303,-14.161,4.94812,-4.28184,14.3068,-12.3133,8.85284,14.6997,-2.16857,-12.6146,-17.3895,14.4648,-1.04565,0.472189,4.33408,13.3393,-6.6525,-2.98341,-22.6568,-14.161,3.22162,-6.00834,14.3068,-12.3133,7.12634,14.6997,-2.16857,-12.6146,-19.116,14.4648,-1.04565,0.472189,2.54685,11.5521,-8.43973,-4.77064,-22.6568,-15.9482,1.43438,-6.00834,14.3068,-14.1006,7.12634,14.6997,-2.16857,-14.4019,-19.116,14.4648,-1.04565,0.472189,5.35522,14.3605,-5.63136,-1.96227,-22.6568,-15.9482,4.24276,-6.00834,14.3068,-14.1006,9.93471,14.6997,-2.16857,-14.4019,-19.116,14.4648,-1.04565,0.472189,6.07406,14.3605,-5.63136,-1.96227,-22.6568,-15.9482,4.96159,-5.28951,15.0256,-14.1006,9.93471,15.4186,-2.16857,-14.4019,-19.116,15.1836,-1.04565,0.472189,6.64011,14.9265,-5.06531,-1.39622,-22.6568,-15.3822,4.96159,-5.28951,15.0256,-13.5345,10.5008,15.9846,-2.16857,-13.8358,-18.55,15.7497,-1.04565,0.472189,4836.03
9,6.47598,14.9265,-5.22944,-1.56035,-22.8209,-15.3822,4.79747,-5.28951,15.0256,-13.5345,10.3366,15.8205,-2.3327,-13.8358,-18.7141,15.5856,-1.20977,0.472189,4.92066,14.9265,-6.78476,-3.11567,-24.3762,-15.3822,3.24215,-6.84483,15.0256,-13.5345,8.78131,15.8205,-2.3327,-13.8358,-20.2694,15.5856,-1.20977,0.472189,3.22975,13.2356,-8.47567,-4.80658,-24.3762,-17.0731,1.55124,-6.84483,15.0256,-15.2254,8.78131,15.8205,-2.3327,-15.5267,-20.2694,15.5856,-1.20977,0.472189,5.81221,15.8181,-5.8932,-2.22411,-24.3762,-17.0731,4.1337,-6.84483,15.0256,-15.2254,11.3638,15.8205,-2.3327,-15.5267,-20.2694,15.5856,-1.20977,0.472189,6.39373,15.8181,-5.8932,-2.22411,-24.3762,-17.0731,4.71522,-6.26331,15.6071,-15.2254,11.3638,16.402,-2.3327,-15.5267,-20.2694,16.1671,-1.20977,0.472189,6.95302,16.3774,-5.33391,-1.66482,-24.3762,-16.5138,4.71522,-6.26331,15.6071,-14.6661,11.9231,16.9613,-2.3327,-14.9674,-19.7101,16.7264,-1.20977,0.472189,4088.88
10,6.80572,16.3774,-5.48121,-1.81212,-24.5235,-16.5138,4.56791,-6.26331,15.6071,-14.6661,11.7758,16.814,-2.48,-14.9674,-19.8574,16.5791,-1.35707,0.472189,5.40507,16.3774,-6.88187,-3.21278,-25.9242,-16.5138,3.16726,-7.66397,15.6071,-14.6661,10.3751,16.814,-2.48,-14.9674,-21.2581,16.5791,-1.35707,0.472189,3.81019,14.7825,-8.47674,-4.80765,-25.9242,-18.1086,1.57239,-7.66397,15.6071,-16.261,10.3751,16.814,-2.48,-16.5623,-21.2581,16.5791,-1.35707,0.472189,6.18487,17.1572,-6.10206,-2.43297,-25.9242,-18.1086,3.94706,-7.66397,15.6071,-16.261,12.7498,16.814,-2.48,-16.5623,-21.2581,16.5791,-1.35707,0.472189,6.65886,17.1572,-6.10206,-2.43297,-25.9242,-18.1086,4.42106,-7.18998,16.0811,-16.261,12.7498,17.288,-2.48,-16.5623,-21.2581,17.0531,-1.35707,0.472189,7.20432,17.7026,-5.55661,-1.88752,-25.9242,-17.5632,4.42106,-7.18998,16.0811,-15.7155,13.2952,17.8334,-2.48,-16.0169,-20.7126,17.5985,-1.35707,0.472189,3461.95
11,7.06906,17.7026,-5.69186,-2.02277,-26.0594,-17.5632,4.2858,-7.18998,16.0811,-15.7155,13.16,17.6982,-2.61525,-16.0169,-20.8479,17.4633,-1.49233,0.472189,5.80779,17.7026,-6.95313,-3.28404,-27.3207,-17.5632,3.02453,-8.45125,16.0811,-15.7155,11.8987,17.6982,-2.61525,-16.0169,-22.1091,17.4633,-1.49233,0.472189,4.30767,16.2025,-8.45325,-4.78416,-27.3207,-19.0633,1.52441,-8.45125,16.0811,-17.2157,11.8987,17.6982,-2.61525,-17.517,-22.1091,17.4633,-1.49233,0.472189,6.49123,18.3861,-6.26969,-2.6006,-27.3207,-19.0633,3.70797,-8.45125,16.0811,-17.2157,14.0823,17.6982,-2.61525,-17.517,-22.1091,17.4633,-1.49233,0.472189,6.88065,18.3861,-6.26969,-2.6006,-27.3207,-19.0633,4.09739,-8.06184,16.4705,-17.2157,14.0823,18.0876,-2.61525,-17.517,-22.1091,17.8527,-1.49233,0.472189,7.40765,18.9131,-5.74268,-2.07359,-27.3207,-18.5363,4.09739,-8.06184,16.4705,-16.6887,14.6093,18.6146,-2.61525,-16.99,-21.5821,18.3797,-1.49233,0.472189,2933.68
12,7.28088,18.9131,-5.86946,-2.20037,-27.4475,-18.5363,3.97061,-8.06184,16.4705,-16.6887,14.4825,18.4878,-2.74202,-16.99,-21.7089,18.2529,-1.6191,0.472189,6.145,18.9131,-7.00534,-3.33625,-28.5834,-18.5363,2.83473,-9.19772,16.4705,-16.6887,13.3466,18.4878,-2.74202,-16.99,-22.8448,18.2529,-1.6191,0.472189,4.73743,17.5055,-8.41291,-4.74382,-28.5834,-19.9439,1.42716,-9.19772,16.4705,-18.0962,13.3466,18.4878,-2.74202,-18.3975,-22.8448,18.2529,-1.6191,0.472189,6.74521,19.5133,-6.40513,-2.73604,-28.5834,-19.9439,3.43494,-9.19772,16.4705,-18.0962,15.3544,18.4878,-2.74202,-18.3975,-22.8448,18.2529,-1.6191,0.472189,7.06778,19.5133,-6.40513,-2.73604,-28.5834,-19.9439,3.75751,-8.87515,16.7931,-18.0962,15.3544,18.8104,-2.74202,-18.3975,-22.8448,18.5755,-1.6191,0.472189,7.57346,20.019,-5.89945,-2.23036,-28.5834,-19.4382,3.75751,-8.87515,16.7931,-17.5905,15.8601,19.3161,-2.74202,-17.8919,-22.3391,19.0812,-1.6191,0.472189,2487.36
13,7.45263,20.019,-6.02028,-2.35119,-28.7042,-19.4382,3.63668,-8.87515,16.7931,-17.5905,15.7393,19.1953,-2.86285,-17.8919,-22.4599,18.9603,-1.73993,0.472189,6.42942,20.019,-7.04349,-3.3744,-29.7274,-19.4382,2.61347,-9.89836,16.7931,-17.5905,14.716,19.1953,-2.86285,-17.8919,-23.4832,18.9603,-1.73993,0.472189,5.11146,18.701,-8.36146,-4.69237,-29.7274,-20.7562,1.29551,-9.89836,16.7931,-18.9085,14.716,19.1953,-2.86285,-19.2098,-23.4832,18.9603,-1.73993,0.472189,6.95756,20.5471,-6.51535,-2.84626,-29.7274,-20.7562,3.14161,-9.89836,16.7931,-18.9085,16.5622,19.1953,-2.86285,-19.2098,-23.4832,18.9603,-1.73993,0.472189,7.22703,20.5471,-6.51535,-2.84626,-29.7274,-20.7562,3.41108,-9.62889,17.0626,-18.9085,16.5622,19.4647,-2.86285,-19.2098,-23.4832,19.2298,-1.73993,0.472189,7.70972,21.0298,-6.03266,-2.36357,-29.7274,-20.2735,3.41108,-9.62889,17.0626,-18.4258,17.0448,19.9474,-2.86285,-18.7271,-23.0005,19.7125,-1.73993,0.472189,2109.65
14,7.59313,21.0298,-6.14926,-2.48017,-29.844,-20.2735,3.29449,-9.62889,17.0626,-18.4258,16.9282,19.8308,-2.97944,-18.7271,-23.1171,19.5959,-1.85652,0.472189,6.6711,21.0298,-7.07128,-3.40219,-30.766,-20.2735,2.37246,-10.5509,17.0626,-18.4258,16.0062,19.8308,-2.97944,-18.7271,-24.0391,19.5959,-1.85652,0.472189,5.43924,19.7979,-8.30314,-4.63405,-30.766,-21.5053,1.1406,-10.5509,17.0626,-19.6577,16.0062,19.8308,-2.97944,-19.959,-24.0391,19.5959,-1.85652,0.472189,7.13664,21.4953,-6.60574,-2.93665,-30.766,-21.5053,2.838,-10.5509,17.0626,-19.6577,17.7036,19.8308,-2.97944,-19.959,-24.0391,19.5959,-1.85652,0.472189,7.3637,21.4953,-6.60574,-2.93665,-30.766,-21.5053,3.06505,-10.3239,17.2896,-19.6577,17.7036,20.0579,-2.97944,-19.959,-24.0391,19.823,-1.85652,0.472189,7.82258,21.9542,-6.14685,-2.47776,-30.766,-21.0464,3.06505,-10.3239,17.2896,-19.1988,18.1625,20.5168,-2.97944,-19.5001,-23.5802,20.2818,-1.85652,0.472189,1789.7
15,7.70914,21.9542,-6.2603,-2.59121,-30.8795,-21.0464,2.95161,-10.3239,17.2896,-19.1988,18.0491,20.4033,-3.09289,-19.5001,-23.6936,20.1684,-1.96996,0.472189,6.87796,21.9542,-7.09148,-3.42239,-31.7107,-21.0464,2.12043,-11.155,17.2896,-19.1988,17.2179,20.4033,-3.09289,-19.5001,-24.5248,20.1684,-1.96996,0.472189,5.72832,20.8046,-8.24111,-4.57202,-31.7107,-22.1961,0.970793,-11.155,17.2896,-20.3484,17.2179,20.4033,-3.09289,-20.6497,-24.5248,20.1684,-1.96996,0.472189,7.28896,22.3652,-6.68047,-3.01138,-31.7107,-22.1961,2.53143,-11.155,17.2896,-20.3484,18.7785,20.4033,-3.09289,-20.6497,-24.5248,20.1684,-1.96996,0.472189,7.48192,22.3652,-6.68047,-3.01138,-31.7107,-22.1961,2.72439,-10.9621,17.4826,-20.3484,18.7785,20.5963,-3.09289,-20.6497,-24.5248,20.3614,-1.96996,0.472189,7.91679,22.8001,-6.24561,-2.57652,-31.7107,-21.7612,2.72439,-10.9621,17.4826,-19.9136,19.2134,21.0312,-3.09289,-20.2149,-24.09,20.7962,-1.96996,0.472189,1518.51
16,7.80588,22.8001,-6.35652,-2.68743,-31.8216,-21.7612,2.61349,-10.9621,17.4826,-19.9136,19.1025,20.9202,-3.2038,-20.2149,-24.2009,20.6853,-2.08087,0.472189,7.05625,22.8001,-7.10615,-3.43706,-32.5712,-21.7612,1.86385,-11.7117,17.4826,-19.9136,18.3528,20.9202,-3.2038,-20.2149,-24.9505,20.6853,-2.08087,0.472189,5.98473,21.7286,-8.17767,-4.50858,-32.5712,-22.8327,0.792334,-11.7117,17.4826,-20.9851,18.3528,20.9202,-3.2038,-21.2864,-24.9505,20.6853,-2.08087,0.472189,7.4196,23.1634,-6.74279,-3.0737,-32.5712,-22.8327,2.22721,-11.7117,17.4826,-20.9851,19.7877,20.9202,-3.2038,-21.2864,-24.9505,20.6853,-2.08087,0.472189,7.58498,23.1634,-6.74279,-3.0737,-32.5712,-22.8327,2.39258,-11.5463,17.648,-20.9851,19.7877,21.0856,-3.2038,-21.2864,-24.9505,20.8507,-2.08087,0.472189,7.99602,23.5745,-6.33175,-2.66266,-32.5712,-22.4217,2.39258,-11.5463,17.648,-20.574,20.1988,21.4967,-3.2038,-20.8754,-24.5395,21.2617,-2.08087,0.472189,1288.57
17,7.88735,23.5745,-6.44042,-2.77133,-32.6799,-22.4217,2.28392,-11.5463,17.648,-20.574,20.0901,21.388,-3.31246,-20.8754,-24.6481,21.1531,-2.18954,0.472189,7.21095,23.5745,-7.11682,-3.44773,-33.3563,-22.4217,1.60751,-12.2227,17.648,-20.574,19.4137,21.388,-3.31246,-20.8754,-25.3245,21.1531,-2.18954,0.472189,6.21332,22.5769,-8.11445,-4.44536,-33.3563,-23.4193,0.609884,-12.2227,17.648,-21.5717,19.4137,21.388,-3.31246,-21.873,-25.3245,21.1531,-2.18954,0.472189,7.53254,23.8961,-6.79523,-3.12614,-33.3563,-23.4193,1.92911,-12.2227,17.648,-21.5717,20.7329,21.388,-3.31246,-21.873,-25.3245,21.1531,-2.18954,0.472189,7.67544,23.8961,-6.79523,-3.12614,-33.3563,-23.4193,2.072,-12.0799,17.7909,-21.5717,20.7329,21.5309,-3.31246,-21.873,-25.3245,21.296,-2.18954,0.472189,8.06314,24.2838,-6.40753,-2.73844,-33.3563,-23.0316,2.072,-12.0799,17.7909,-21.184,21.1206,21.9186,-3.31246,-21.4853,-24.9368,21.6837,-2.18954,0.472189,1093.57
18,7.95664,24.2838,-6.51402,-2.84493,-33.4628,-23.0316,1.96551,-12.0799,17.7909,-21.184,21.0141,21.8121,-3.41896,-21.4853,-25.0433,21.5772,-2.29603,0.472189,7.34601,24.2838,-7.12466,-3.45557,-34.0734,-23.0316,1.35488,-12.6905,17.7909,-21.184,20.4035,21.8121,-3.41896,-21.4853,-25.654,21.5772,-2.29603,0.472189,6.41803,23.3558,-8.05263,-4.38354,-34.0734,-23.9596,0.4269,-12.6905,17.7909,-22.1119,20.4035,21.8121,-3.41896,-22.4133,-25.654,21.5772,-2.29603,0.472189,7.63092,24.5687,-6.83975,-3.17066,-34.0734,-23.9596,1.63979,-12.6905,17.7909,-22.1119,21.6164,21.8121,-3.41896,-22.4133,-25.654,21.5772,-2.29603,0.472189,7.75534,24.5687,-6.83975,-3.17066,-34.0734,-23.9596,1.76421,-12.5661,17.9153,-22.1119,21.6164,21.9365,-3.41896,-22.4133,-25.654,21.7016,-2.29603,0.472189,8.12038,24.9337,-6.47471,-2.80562,-34.0734,-23.5946,1.76421,-12.5661,17.9153,-21.7469,21.9814,22.3016,-3.41896,-22.0482,-25.2889,22.0666,-2.29603,0.472189,928.164
19,8.01613,24.9337,-6.57896,-2.90987,-34.1777,-23.5946,1.65996,-12.5661,17.9153,-21.7469,21.8772,22.1973,-3.52321,-22.0482,-25.3932,21.9624,-2.40029,0.472189,7.4646,24.9337,-7.13049,-3.4614,-34.7292,-23.5946,1.10843,-13.1176,17.9153,-21.7469,21.3256,22.1973,-3.52321,-22.0482,-25.9447,21.9624,-2.40029,0.472189,6.60209,24.0712,-7.993,-4.32391,-34.7292,-24.4571,0.245922,-13.1176,17.9153,-22.6094,21.3256,22.1973,-3.52321,-22.9107,-25.9447,21.9624,-2.40029,0.472189,7.7172,25.1863,-6.87789,-3.2088,-34.7292,-24.4571,1.36104,-13.1176,17.9153,-22.6094,22.4407,22.1973,-3.52321,-22.9107,-25.9447,21.9624,-2.40029,0.472189,7.82634,25.1863,-6.87789,-3.2088,-34.7292,-24.4571,1.47017,-13.0085,18.0244,-22.6094,22.4407,22.3064,-3.52321,-22.9107,-25.9447,22.0715,-2.40029,0.472189,8.16952,25.5295,-6.53471,-2.86562,-34.7292,-24.1139,1.47017,-13.0085,18.0244,-22.2662,22.7839,22.6496,-3.52321,-22.5676,-25.6015,22.4147,-2.40029,0.472189,787.853
